Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,115652.000000,118792.000000,115649.000000,116662.000000,116662.000000,23421300
2020-01-08,116667.000000,117705.000000,114952.000000,117632.000000,117632.000000,27694200
2020-01-15,117632.000000,118862.000000,115961.000000,117026.000000,117026.000000,24868400
2020-01-22,117035.000000,119593.000000,114376.000000,116479.000000,116479.000000,28444000
2020-01-29,116494.000000,117171.000000,112825.000000,115557.000000,115557.000000,28974900
2020-02-05,115563.000000,117701.000000,112134.000000,115371.000000,115371.000000,35404500
2020-02-12,115371.000000,117581.000000,113532.000000,114977.000000,114977.000000,24679200
2020-02-19,114982.000000,116552.000000,112661.000000,113681.000000,113681.000000,19023300
2020-02-26,113647.000000,113647.000000,99951.000000,105537.000000,105537.000000,50079900
2020-03-04,105540.000000,107809.000000,85880.000000,92214.000000,92214.000000,57050500
2020-03-11,92202.000000,92202.000000,68488.000000,74617.000000,74617.000000,67355600
2020-03-18,74576.000000,74576.000000,61691.000000,69729.000000,69729.000000,71690700
2020-03-25,69727.000000,78846.000000,69360.000000,73020.000000,73020.000000,56184200
2020-04-01,73011.000000,79855.000000,67802.000000,76358.000000,76358.000000,52016900
2020-04-08,76335.000000,81668.000000,76115.000000,79918.000000,79918.000000,37199900
2020-04-15,79911.000000,80167.000000,76943.000000,78973.000000,78973.000000,35979300
2020-04-22,78973.000000,81934.000000,72041.000000,81312.000000,81312.000000,60797500
2020-04-29,81313.000000,83598.000000,77640.000000,79471.000000,79471.000000,41273200
2020-05-06,79473.000000,80723.000000,77872.000000,77872.000000,77872.000000,54346500
2020-05-13,77877.000000,82175.000000,75697.000000,80742.000000,80742.000000,59386200
2020-05-20,80747.000000,87333.000000,80740.000000,85469.000000,85469.000000,50994400
2020-05-27,85468.000000,91046.000000,85384.000000,91046.000000,91046.000000,59556600
2020-06-03,91048.000000,97693.000000,91048.000000,96747.000000,96747.000000,62321500
2020-06-10,96747.000000,97646.000000,90148.000000,93531.000000,93531.000000,49876900
2020-06-17,93531.000000,97540.000000,93531.000000,95975.000000,95975.000000,52295000
2020-06-24,95974.000000,96260.000000,93259.000000,95056.000000,95056.000000,46151000
2020-07-01,95062.000000,99257.000000,95062.000000,97761.000000,97761.000000,44018600
2020-07-08,97765.000000,100858.000000,97765.000000,100440.000000,100440.000000,38691600
2020-07-15,100444.000000,105449.000000,100160.000000,104310.000000,104310.000000,47879700
2020-07-22,104312.000000,104980.000000,100859.000000,104109.000000,104109.000000,49705000
2020-07-29,104112.000000,105704.000000,100005.000000,101216.000000,101216.000000,54690100
2020-08-05,101220.000000,104523.000000,101220.000000,102174.000000,102174.000000,48566200
2020-08-12,102176.000000,103237.000000,98513.000000,102065.000000,102065.000000,49646700
2020-08-19,102072.000000,102708.000000,99131.000000,102118.000000,102118.000000,44424900
2020-08-26,102119.000000,102521.000000,99359.000000,102168.000000,102168.000000,46498300
2020-09-02,102168.000000,103226.000000,98961.000000,100050.000000,100050.000000,39975300
2020-09-09,100050.000000,101578.000000,97758.000000,100298.000000,100298.000000,43356900
2020-09-16,100299.000000,100663.000000,95820.000000,97294.000000,97294.000000,35529000
2020-09-23,97294.000000,98314.000000,93408.000000,93580.000000,93580.000000,44758900
2020-09-30,93586.000000,97405.000000,93584.000000,95615.000000,95615.000000,47198300
2020-10-07,95616.000000,98998.000000,94881.000000,98503.000000,98503.000000,39671500
2020-10-14,98502.000000,100722.000000,97778.000000,100540.000000,100540.000000,43791800
2020-10-21,100541.000000,102218.000000,99414.000000,99606.000000,99606.000000,42521800
2020-10-28,99598.000000,99598.000000,93387.000000,95587.000000,95587.000000,44591000
2020-11-04,95992.000000,105758.000000,95987.000000,105351.000000,105351.000000,63618400
2020-11-11,105067.000000,107810.000000,102034.000000,107229.000000,107229.000000,53508700
2020-11-18,107246.000000,109956.000000,105545.000000,109786.000000,109786.000000,47618700
2020-11-25,109786.000000,111603.000000,108829.000000,108888.000000,108888.000000,42821800
