Date;Open;High;Low;Close;Adj Close;Volume
2020-01-01;608.010010;616.460022;589.440002;589.500000;589.500000;1485896300
2020-02-01;591.429993;632.119995;531.179993;539.380005;539.380005;1973499500
2020-03-01;550.950012;562.260010;389.600006;483.440002;483.440002;3474520400
2020-04-01;468.989990;528.690002;465.290009;512.919983;512.919983;2831725400
2020-05-01;496.540009;539.619995;490.790009;532.570007;532.570007;2566313400
2020-06-01;540.469971;576.450012;529.780029;559.729980;559.729980;2932850100
2020-07-01;561.010010;587.030029;543.630005;545.289978;545.289978;1879885800
2020-08-01;546.520020;575.710022;544.960022;549.200012;549.200012;1700034600
2020-09-01;552.780029;568.080017;533.219971;547.700012;547.700012;1283950600
2020-10-01;551.169983;575.520020;527.859985;533.880005;533.880005;2255871500
2020-11-01;535.409973;615.109985;533.390015;606.020020;606.020020;1232961200
2020-12-01;609.000000;615.669983;607.299988;615.669983;615.669983;396100
2020-12-04;611.530029;615.669983;610.070007;615.669983;615.669983;0
